293318078,967754933683589122,993384718375714816,770501539,1037740542350655488,1005803903009501184,777153152122511360,991687964768923648,984527771069169665,986488835398774784,924068293974966272,923842599181414400,559972248,2936761640,3182496512,2155711203,884077353256722432,883195764855382016,864727183863853056,872434564580294657,867672627237838849,855984240965672960,865210579799199745,858972693420318720,2656976953,856560695860744192,829227471904112642,829119255425728513,819586522118766597,816600141863993344,812492615505604608,811896521406824448,811123758421393409,809757655237586944,808675307683201024,802500063977148416,801002244862865408,798127701731241984,795929098161819649,795612314061996032,792361114415820800,791989564231393280,784049022642237440,783244114926108672,3075263268,271766115,774230732910702592,1391558582,4133990772,760995787480313856,757594314142683137,4111642402,749457810572779521,2738067331,507198296,727338490271285253,725962258489069568,726454571812446208,710807003795431425,4695444835,4751497824,4422830774,2979691894,4133849412,4080966133,4033617564,4047480034,4004709313,3981908300,4003517057,3931222154,3830471356,3297026214,285555884,3144675439,2915363756,14592079,3145662978,146828467,45134638,1375096861,156923043,23251100,3099772484,3396606508,2746233492,1387114873,3220643426,937440997,119730779,2903657648,2736550486,297548306,2817090294,500321578,2496935371,420129114,2252502874,435941513,1544757002,1536682620,1364377099,169890186,943215282,552490382,392589605,298907973,298966758,298000406,291032501,293351844
1397433151,2733928957,851992087943933952,732535199515303936,769084860589805568,871102338911526912,715556609011765248,780325555489148928,878726429394915328,960204695544283136,2779129816,3017337085,808902053456121857,3287171568,743826462914936832,868527259,718845836134846464,717765163684790272,802401256668962816,796337841693335552,739832406186696707,2473219458,4656819318,3140516173,4394647212,2892720997,4218802874
552816252,779327355315642369,756186478074486787,822879904190631936,809783877472518145,806157823054708736,797130631507480577,802401256668962816,775369937862873089,759383108680462336,1364721320,298051697,399332180,304377465,37230176,4882723654,268607705,4584313394,3960274215,77668891,868527259,547433711,183207631,2545541788,3066567144,2905914493,2892720997,2860924704,2953254783,64754370,2926482140,2901657427,2606866135,2896270524,2884877312,2569325617,2774603818,16824146,1916373865,1484969330,1452377796,1443163382,813601550,1364974364,1361958139,1039606482
550863197,2499763994,1176899900073639936,934534123292590080,862355232533204997,436007803,975004242925662208,129216325,746605753,73620014,1126611223859093506,2592737454,911896283622801408,997049699646386176,823967453608747008,1129708583032016897,3032199066,896332708858609664,1110764648159199232,742971033033007105,326272095,1114946525812023296,1112413037615443968,1101833803201372160,1078963317115256832,1081134292787331072,899877199435579392,122708980,52648119,1049292496327471104,1087766695341682688,118964365,4718261941,182746285,152467413,54193541,2352712267,551657912,294662987,99926618,1051507944263577600,4753544659,129237446,1082708953799315457,2427561902,856251425034301441,1913668759,943429815692034048,3278363808,1005397312745508864,2230994520,292364907,865176901223972864,883193351045914624,1070385023625256960,2803862276,796748232944586753,914103555602006017,1075984258756276224,742973375216254977,2892720997,599056749,3093763118,399332180,737462219957370880,2741060195,1585897885,819921174,3320036449,2547798014,3269610894,3160200955,2839755085,1028294456,561877705
2995400325,3280067394,3328546434,1363301292
944427851280826368,711538784773349376,2691974220,555800349
936278616723283969,536038207,711538784773349376,330857570,2485794074,944427851280826368
112417329,710444388296437760,528230767,110651319,450634915,755060587,132875357,322516796,59143408,220324744,128519467,437435869,193646117,159814155,257982386,630923291,127503554
931879192714657793,795239754321141760,867918365565657088,768117465247121408,989444189824827392,3285751202,799294325410516992,931858650079010816,884030466235392000,896000114396979200
288100306,731494131965497344,1135566308378939393,917317625662685184,555800349,987279425182953472,2608530270,2895933901,937668327727554561,792063595244683265,875595562430615553,889085837077434373,871263150498136068,868459228511354881,865612640076177408,4485408740,709768653848207360,815662135409778688,814479408216031232,812323972813570048,471745066,2446901910,811831350026059777,2601727862,804001929978265600,776428545992069120,788518907292385280,1022732071,704007808006492160,4071312974,2939078354,2926091491,2926664172,471677579,62553762
